sample	aligner	AlignedBases	AlignedBasesPct	AlignedReadLengthMean	AlignedReadLengthMedian	AlignedReadLengthMode	AlignedReadLengthStandardDeviation	ChimericReadPairPct	DeletedBases	DeletedBasesPct	DuplicateBases	DuplicateBasesPct	DuplicateReads	DuplicateReadsPct	FilteredRecords	FilteredRecordsPct	InputFileName	InputFileSize	InsertSizeMean	InsertSizeMedian	InsertSizeMode	InsertSizeStandardDeviation	InsertedBases	InsertedBasesPct	MappedBases	MappedBasesPct	MappedReads	MappedReadsPct	MatchedBases	MatchedBasesPct	MismatchedBases	MismatchedBasesPct	PerfectBases	PerfectBasesPct	PerfectReads	PerfectReadsPct	Q20Bases	Q20BasesPct	Q30Bases	Q30BasesPct	R1AlignedBases	R1AlignedBasesPct	R1AlignedReadLengthMean	R1AlignedReadLengthMedian	R1AlignedReadLengthMode	R1AlignedReadLengthStandardDeviation	R1DeletedBases	R1DeletedBasesPct	R1InsertedBases	R1InsertedBasesPct	R1MappedBases	R1MappedBasesPct	R1MappedReads	R1MappedReadsPct	R1MatchedBases	R1MatchedBasesPct	R1MismatchedBases	R1MismatchedBasesPct	R1PerfectBases	R1PerfectBasesPct	R1PerfectReads	R1PerfectReadsPct	R1Q20Bases	R1Q20BasesPct	R1Q30Bases	R1Q30BasesPct	R1SoftClippedBases	R1SoftClippedBasesPct	R1SoftClippedReads	R1SoftClippedReadsPct	R1UnmappedBases	R1UnmappedBasesPct	R1UnmappedReads	R1UnmappedReadsPct	R1UnpairedReads	R1UnpairedReadsPct	R1YieldBases	R1YieldReads	R2AlignedBases	R2AlignedBasesPct	R2AlignedReadLengthMean	R2AlignedReadLengthMedian	R2AlignedReadLengthMode	R2AlignedReadLengthStandardDeviation	R2DeletedBases	R2DeletedBasesPct	R2InsertedBases	R2InsertedBasesPct	R2MappedBases	R2MappedBasesPct	R2MappedReads	R2MappedReadsPct	R2MatchedBases	R2MatchedBasesPct	R2MismatchedBases	R2MismatchedBasesPct	R2PerfectBases	R2PerfectBasesPct	R2PerfectReads	R2PerfectReadsPct	R2Q20Bases	R2Q20BasesPct	R2Q30Bases	R2Q30BasesPct	R2SoftClippedBases	R2SoftClippedBasesPct	R2SoftClippedReads	R2SoftClippedReadsPct	R2UnmappedBases	R2UnmappedBasesPct	R2UnmappedReads	R2UnmappedReadsPct	R2UnpairedReads	R2UnpairedReadsPct	R2YieldBases	R2YieldReads	SoftClippedBases	SoftClippedBasesPct	SoftClippedReads	SoftClippedReadsPct	TotalPairs	TotalRecords	TotalSameChrPairs	TotalSameChrPairsPct	UnfilteredRecords	UnfilteredRecordsPct	UnmappedBases	UnmappedBasesPct	UnmappedReads	UnmappedReadsPct	UnpairedReads	UnpairedReadsPct	WgsAlignedReads	WgsAlignedReadsPct	WgsCalculatedAlignedReads	WgsCovDuplicateReads	WgsCovDuplicateReadsPct	WgsCoverageBases1	WgsCoverageBases10	WgsCoverageBases100	WgsCoverageBases1000	WgsCoverageBases1000Pct	WgsCoverageBases100Pct	WgsCoverageBases10Pct	WgsCoverageBases15	WgsCoverageBases15Pct	WgsCoverageBases1Pct	WgsCoverageBases20	WgsCoverageBases20Pct	WgsCoverageBases30	WgsCoverageBases30Pct	WgsCoverageBases40	WgsCoverageBases40Pct	WgsCoverageBases50	WgsCoverageBases500	WgsCoverageBases500Pct	WgsCoverageBases50Pct	WgsCoverageBases60	WgsCoverageBases60Pct	WgsCoverageBases70	WgsCoverageBases70Pct	WgsCoverageMean	WgsCoverageMedian	WgsCoverageStandardDeviation	WgsExpectedAlignedReads	WgsFilteredLowBaseQualityBases	WgsFilteredOverlapBases	WgsReadsPaired	WgsReadsPairedWithMates	WgsTotalReads	YieldBases	YieldReads
20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-2-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	7860897386	98.226596	149.122881	151	151	12.124772	7.675167	3048846	0.038785	5930676755	74.50741	39276005	74.50741	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-2-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-2-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	677940691	580.853678	524	19	278.089072	2762706	0.035145	8002819706	100.0	52998806	100.0	7818421134	99.459651	39713546	0.505204	5507448264	68.818847	36773941	69.386357	7746715550	98.547471	7417915781	94.364745	3933574656	98.661385	149.589038	151	151	10.666938	1463932	0.037216	1352173	0.034375	3986944506	100.0	26403606	100.0	3917330786	99.587046	14891697	0.378579	2918854890	73.210321	19461004	73.705857	3904012661	99.24847	3787961512	96.298198	37102469	0.930599	791442	2.997477	0	0.0	0	0.0	0	0.0	3986944506	26403606	3927322730	97.79494	148.658884	151	151	13.403395	1584914	0.040356	1410533	0.035916	4015875200	100.0	26595200	100.0	3901090348	99.332054	24821849	0.63203	2588593374	64.459009	17312937	65.097976	3842702889	97.845356	3629954269	92.428214	61848422	1.540098	1351328	5.081097	0	0.0	0	0.0	174251	0.655197	4015875200	26595200	98950891	1.23645	2142770	4.043053	26420949	52998806	25701696	96.640356	52998806	100.0	0	0.0	0	0.0	0	0.0	52714227	99.463046	13438222	39276005	74.107339	1277826643	3110566	162643	6556	0.000211	0.005247	0.100344	1691109	0.054553	41.221316	1166085	0.037617	746243	0.024073	555684	0.017926	440800	25813	0.000833	0.01422	359421	0.011595	292119	0.009423	0.639498	0	62.770535	52714227	0	0	52714227	52491688	52998806	8002819706	52998806
20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-3-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	7871568987	98.24261	149.146142	151	151	12.067059	7.516941	3044299	0.038675	5961475017	74.804461	39479967	74.804461	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-3-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-3-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	667525083	578.282365	522	19	276.265846	2786293	0.035397	8012377704	100.0	53062104	100.0	7829592426	99.466732	39190268	0.497871	5530790479	69.02808	36927415	69.592821	7761311944	98.5993	7442709871	94.551796	3939110738	98.658535	149.592609	151	151	10.660002	1458886	0.037036	1362405	0.034587	3992671030	100.0	26441530	100.0	3923006889	99.591181	14741444	0.374233	2934889225	73.506913	19566941	74.00079	3910700919	99.278776	3798839134	96.439003	37059767	0.928195	790668	2.990251	0	0.0	0	0.0	0	0.0	3992671030	26441530	3932458249	97.829483	148.701582	151	151	13.306366	1585413	0.040316	1423888	0.036209	4019706674	100.0	26620574	100.0	3906585537	99.342073	24448824	0.621719	2595901254	64.57937	17360474	65.214499	3850611025	97.918675	3643870737	92.661397	60782353	1.512109	1324529	4.975584	0	0.0	0	0.0	163461	0.61404	4019706674	26620574	97842120	1.221137	2115197	3.986267	26457113	53062104	25763596	96.780768	53062104	100.0	0	0.0	0	0.0	0	0.0	52777557	99.463747	13297590	39479967	74.40332	1269042821	3087152	160599	6748	0.000218	0.005181	0.099588	1669303	0.05385	40.937977	1150937	0.037128	743892	0.023997	552173	0.017813	437627	25357	0.000818	0.014117	355174	0.011458	286909	0.009255	0.632899	0	59.833807	52777557	0	0	52777557	52567074	53062104	8012377704	53062104
20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-4-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	7896468674	98.240234	149.142768	151	151	12.064376	7.780327	3055924	0.0387	6022311709	75.327849	39882859	75.327849	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-4-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-4-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	681920317	574.362602	519	19	273.081623	2804183	0.035512	8037917240	100.0	53231240	100.0	7853421170	99.454851	40243321	0.509637	5521549250	68.693781	36863656	69.25192	7779776917	98.522229	7443007606	94.25742	3951052175	98.658857	149.597862	151	151	10.63704	1465489	0.037091	1373719	0.034768	4004761751	100.0	26521601	100.0	3934614494	99.583967	15063962	0.381265	2926955915	73.086892	19513151	73.574559	3920626182	99.229927	3800969619	96.201453	37032079	0.924701	790236	2.979594	0	0.0	0	0.0	0	0.0	4004761751	26521601	3945416499	97.824557	148.689789	151	151	13.318773	1590435	0.040311	1430464	0.036256	4033155489	100.0	26709639	100.0	3918806676	99.325551	25179359	0.638193	2594593335	64.331597	17350505	64.959714	3859150735	97.813519	3642037987	92.310609	61300400	1.519912	1343287	5.029222	0	0.0	0	0.0	172810	0.646995	4033155489	26709639	98332479	1.223358	2133523	4.008028	26536829	53231240	25824875	96.687473	53231240	100.0	0	0.0	0	0.0	0	0.0	52945703	99.463591	13062844	39882859	74.923783	1247994633	3095024	160872	6356	0.000205	0.00519	0.099842	1687949	0.054451	40.258973	1159068	0.03739	745629	0.024053	553724	0.017863	433602	24263	0.000783	0.013988	352998	0.011387	286788	0.009251	0.621448	0	61.104192	52945703	0	0	52945703	52726390	53231240	8037917240	53231240
20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-5-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	7852945901	98.224953	149.12048	151	151	12.14076	7.675353	3028848	0.03857	5929475399	74.566544	39268049	74.566544	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-5-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-5-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	687041106	578.088152	523	19	274.93895	2768014	0.035248	7994858382	100.0	52946082	100.0	7809824177	99.450885	40353710	0.513867	5479669426	68.539919	36589895	69.107843	7734807665	98.495619	7395965294	94.180775	3930143572	98.661606	149.594415	151	151	10.664408	1451768	0.036939	1346143	0.034252	3983457916	100.0	26380516	100.0	3913755887	99.583026	15041542	0.382722	2905625279	72.942286	19373023	73.436862	3899257913	99.214134	3778083467	96.130927	36927522	0.927022	787367	2.984654	0	0.0	0	0.0	0	0.0	3983457916	26380516	3922802329	97.791342	148.648661	151	151	13.433913	1577080	0.040203	1421871	0.036246	4011400466	100.0	26565566	100.0	3896068290	99.318496	25312168	0.645257	2574044147	64.168217	17216872	64.808979	3835549752	97.775759	3617881827	92.226973	62051280	1.546873	1359976	5.119319	0	0.0	0	0.0	169151	0.63673	4011400466	26565566	98978802	1.238031	2147343	4.055717	26396415	52946082	25693205	96.716196	52946082	100.0	0	0.0	0	0.0	0	0.0	52661753	99.462984	13393704	39268049	74.166109	1274349782	3150858	162076	6557	0.000212	0.005228	0.101643	1701420	0.054886	41.109203	1170148	0.037748	744380	0.024013	548748	0.017702	434867	25081	0.000809	0.014028	351168	0.011328	280538	0.00905	0.637283	0	61.753528	52661753	0	0	52661753	52444314	52946082	7994858382	52946082
20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-6-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	7898085184	98.23483	149.137289	151	151	12.087812	7.531373	3051436	0.038635	5990429569	74.910975	39671719	74.910975	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-6-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-6-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	675344679	579.380484	523	19	277.492201	2782652	0.035232	8040004966	100.0	53245066	100.0	7855613510	99.462254	39689022	0.502514	5537746162	68.877397	36974945	69.442951	7784830519	98.566049	7457392269	94.420256	3952357487	98.650866	149.587996	151	151	10.67289	1453506	0.036776	1360944	0.034434	4006409312	100.0	26532512	100.0	3935997159	99.586062	14999384	0.379505	2930887314	73.154965	19540993	73.649238	3922597700	99.247037	3805820121	96.292406	37307435	0.931194	797477	3.00566	0	0.0	0	0.0	0	0.0	4006409312	26532512	3945727697	97.821597	148.688539	151	151	13.33328	1597930	0.040498	1421708	0.036032	4033595654	100.0	26712554	100.0	3919616351	99.338238	24689638	0.625731	2606858848	64.628661	17433952	65.265014	3862232819	97.883917	3651572148	92.544961	61338918	1.520701	1341205	5.020879	0	0.0	0	0.0	166322	0.622636	4033595654	26712554	98646353	1.226944	2138682	4.016676	26546232	53245066	25851048	96.774902	53245066	100.0	0	0.0	0	0.0	0	0.0	52958487	99.461774	13286768	39671719	74.507784	1267753129	3135236	158447	6509	0.00021	0.005111	0.101139	1694777	0.054672	40.896341	1161739	0.037476	736600	0.023762	547304	0.017655	435666	24759	0.000799	0.014054	354357	0.011431	286714	0.009249	0.632258	0	59.581707	52958487	0	0	52958487	52744428	53245066	8040004966	53245066
20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-7-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	7808120067	98.201691	149.095957	151	151	12.222679	7.731987	3046622	0.039019	5885688570	74.428577	38978070	74.428577	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-7-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-7-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	669825487	577.205266	522	19	274.796436	2756278	0.0353	7951105528	100.0	52656328	100.0	7765836486	99.458467	39527303	0.506233	5456808674	68.629559	36442182	69.207602	7695185741	98.55363	7371902334	94.413281	3907621187	98.64255	149.572963	151	151	10.744465	1455343	0.037244	1348424	0.034508	3961395155	100.0	26234405	100.0	3891366951	99.584038	14905812	0.381455	2889915091	72.951952	19270063	73.453402	3878174478	99.246429	3763741179	96.317964	37281597	0.941123	791140	3.015658	0	0.0	0	0.0	0	0.0	3961395155	26234405	3900498880	97.763961	148.62112	151	151	13.518056	1591279	0.040797	1407854	0.036094	3989710373	100.0	26421923	100.0	3874469535	99.332666	24621491	0.63124	2566893583	64.337843	17172119	64.991935	3817011263	97.859566	3608161155	92.50512	62432700	1.564843	1361055	5.151234	0	0.0	0	0.0	171662	0.649695	3989710373	26421923	99714297	1.254093	2152195	4.087249	26250261	52656328	25536012	96.647061	52656328	100.0	0	0.0	0	0.0	0	0.0	52369764	99.455784	13391694	38978070	74.023525	1273234681	3109412	159959	6516	0.00021	0.00516	0.100306	1681306	0.054237	41.073183	1160670	0.037442	744161	0.024006	554389	0.017884	439090	25644	0.000827	0.014165	358000	0.011549	286267	0.009235	0.637046	0	62.591292	52369764	0	0	52369764	52149024	52656328	7951105528	52656328
20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-8-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	7944807058	98.240357	149.142536	151	151	12.096718	7.469218	3071318	0.038658	6037742399	75.061251	39985049	75.061251	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-8-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77778-23ame-ilmn-1-bylane-8-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	650965449	577.973045	522	19	276.798101	2785843	0.035065	8087111379	100.0	53557029	100.0	7904042306	99.486901	37978909	0.478034	5657166000	69.952864	37771995	70.526681	7841584133	98.70075	7542101628	94.931212	3975634262	98.650581	149.578096	151	151	10.71564	1483399	0.037312	1358867	0.03418	4030016048	100.0	26688848	100.0	3959723406	99.599791	14551989	0.366029	2982958622	74.01853	19887793	74.51724	3948726486	99.323183	3844314435	96.696884	37792775	0.937782	801195	3.001984	0	0.0	0	0.0	0	0.0	4030016048	26688848	3969172796	97.83287	148.708802	151	151	13.316422	1587919	0.040006	1426976	0.035951	4057095331	100.0	26868181	100.0	3944318900	99.373827	23426920	0.590222	2674207378	65.914334	17884202	66.562757	3892857647	98.077303	3697787193	93.162666	61154161	1.507339	1322050	4.920504	0	0.0	0	0.0	163520	0.608601	4057095331	26868181	98946936	1.223514	2123245	3.964456	26704661	53557029	26011765	96.812527	53557029	100.0	0	0.0	0	0.0	0	0.0	53269894	99.463871	13284845	39985049	74.658826	1267381151	3100717	163301	6465	0.000209	0.005268	0.100026	1685110	0.05436	40.884356	1164304	0.037559	750075	0.024197	559349	0.018044	442157	25718	0.00083	0.014264	359045	0.011582	290162	0.00936	0.632111	0	59.317228	53269894	0	0	53269894	53058124	53557029	8087111379	53557029
20260507-LH01106-0005-A23K3JVLT4-s77780-23ame-ilmn-1-bylane-1-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	8521002862	98.289529	149.156809	151	151	12.198763	8.125638	3260417	0.038263	6759410508	78.358163	44764308	78.358163	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77780-23ame-ilmn-1-bylane-1-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77780-23ame-ilmn-1-bylane-1-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	692422413	596.53087	542	19	278.700021	2965888	0.034807	8669288557	100.0	57412507	100.0	8477655107	99.491283	40381867	0.47391	6020748206	69.449161	40206769	70.031377	8407096596	98.663229	8074921543	94.76492	4258928827	98.711654	149.628311	151	151	10.69585	1560687	0.036645	1444208	0.03391	4314514695	100.0	28572945	100.0	4242109315	99.605076	15375304	0.361013	3174471733	73.576566	21164311	74.071157	4228938019	99.295813	4111934723	96.548566	39042912	0.90492	808944	2.831154	0	0.0	0	0.0	0	0.0	4314514695	28572945	4262074035	97.871306	148.688613	151	151	13.510631	1699730	0.03988	1521680	0.035703	4354773862	100.0	28839562	100.0	4235545792	99.377574	25006563	0.586723	2846276473	65.359915	19042458	66.028943	4178158577	98.031112	3962986820	92.98259	66254593	1.521424	1388993	4.816276	0	0.0	0	0.0	256241	0.888505	4354773862	28839562	105297505	1.214604	2197937	3.828324	28583321	57412507	27886968	96.696919	57412507	100.0	0	0.0	0	0.0	0	0.0	57127817	99.504132	12363509	44764308	77.96961	1199056516	3099274	135284	5791	0.000187	0.004364	0.09998	1562744	0.050413	38.680732	1029600	0.033214	647036	0.020873	483971	0.015613	379603	23270	0.000751	0.012246	310002	0.01	259973	0.008387	0.586976	0	59.479525	57127817	0	0	57127817	56821016	57412507	8669288557	57412507
20260507-LH01106-0005-A23K3JVLT4-s77780-23ame-ilmn-1-bylane-2-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	8530731774	98.259995	149.116873	151	151	12.295033	8.53532	3271749	0.038353	6701531302	77.577826	44381002	77.577826	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77780-23ame-ilmn-1-bylane-2-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77780-23ame-ilmn-1-bylane-2-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	731182880	599.654004	545	19	279.758145	2950970	0.034592	8681795434	100.0	57495334	100.0	8485092448	99.465001	42688356	0.500407	5939524174	68.413547	39669530	68.996086	8403112399	98.504004	8036798598	94.209955	4262520577	98.720785	149.634228	151	151	10.670393	1553829	0.036453	1434848	0.033662	4317753947	100.0	28594397	100.0	4245386270	99.598024	15699459	0.368314	3151408535	72.987219	21011190	73.480095	4229724330	99.23059	4100907833	96.208517	38905740	0.901064	806906	2.821902	0	0.0	0	0.0	0	0.0	4317753947	28594397	4268211197	97.804093	148.603766	151	151	13.698296	1717920	0.040249	1516122	0.035521	4364041487	100.0	28900937	100.0	4239706178	99.332155	26988897	0.632323	2788115639	63.888385	18658340	64.559637	4173388069	97.778387	3935890765	92.214058	68824846	1.57709	1455346	5.035636	0	0.0	0	0.0	292099	1.01069	4364041487	28900937	107730586	1.240879	2262252	3.934671	28608838	57495334	27849782	96.362903	57495334	100.0	0	0.0	0	0.0	0	0.0	57208360	99.500874	12827358	44381002	77.190615	1230358642	3197545	144162	6383	0.000206	0.004651	0.103151	1605641	0.051797	39.69052	1060263	0.034203	663354	0.021399	490356	0.015819	384141	24207	0.000781	0.012392	315193	0.010168	268125	0.00865	0.609059	0	66.974512	57208360	0	0	57208360	56864786	57495334	8681795434	57495334
20260507-LH01106-0005-A23K3JVLT4-s77780-23ame-ilmn-1-bylane-3-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	8536232435	98.279772	149.142388	151	151	12.230525	8.305685	3281719	0.038445	6730613298	77.877599	44573598	77.877599	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77780-23ame-ilmn-1-bylane-3-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77780-23ame-ilmn-1-bylane-3-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	717073696	596.847175	542	19	277.904282	2965672	0.034742	8685645330	100.0	57520830	100.0	8491189621	99.472334	42077142	0.492924	5961604998	68.637445	39814257	69.217111	8413572821	98.563071	8059821812	94.418959	4265762017	98.714757	149.628378	151	151	10.701496	1570424	0.036815	1442915	0.033825	4321301239	100.0	28617889	100.0	4248747692	99.601142	15571410	0.365032	3165781054	73.259902	21107449	73.756136	4234307008	99.262617	4110467516	96.359513	39103627	0.904904	809160	2.827462	0	0.0	0	0.0	0	0.0	4321301239	28617889	4270470418	97.849077	148.660075	151	151	13.561604	1711295	0.040073	1522757	0.035658	4364344091	100.0	28902941	100.0	4242441929	99.343667	26505732	0.620675	2795823944	64.060576	18706808	64.722853	4179265813	97.864296	3949354296	92.480545	67217643	1.540155	1418991	4.909504	0	0.0	0	0.0	271715	0.940095	4364344091	28902941	106321270	1.224103	2228151	3.873642	28631226	57520830	27904419	96.545258	57520830	100.0	0	0.0	0	0.0	0	0.0	57235455	99.503875	12661857	44573598	77.491229	1220640843	3137901	137752	6081	0.000196	0.004444	0.101227	1589609	0.05128	39.377044	1049389	0.033853	658506	0.021243	489822	0.015801	382841	23444	0.000756	0.01235	312368	0.010077	263738	0.008508	0.601231	0	63.215598	57235455	0	0	57235455	56913626	57520830	8685645330	57520830
20260507-LH01106-0005-A23K3JVLT4-s77780-23ame-ilmn-1-bylane-4-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	8523442713	98.265413	149.125241	151	151	12.274903	8.58487	3301428	0.038734	6751583272	78.228462	44712472	78.228462	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77780-23ame-ilmn-1-bylane-4-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77780-23ame-ilmn-1-bylane-4-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	732288353	592.239671	539	19	274.217988	2986106	0.035034	8673899040	100.0	57443040	100.0	8477338464	99.459089	43118143	0.505877	5920415593	68.255528	39540602	68.834452	8394051387	98.481936	8021752125	94.113991	4258734483	98.710446	149.627345	151	151	10.70387	1566831	0.036791	1445417	0.03394	4314370641	100.0	28571991	100.0	4241424958	99.593552	15864108	0.372508	3140949831	72.80204	20942235	73.29638	4225136475	99.21108	4093239066	96.113977	39068891	0.905552	810408	2.836372	0	0.0	0	0.0	0	0.0	4314370641	28571991	4264708230	97.82499	148.627193	151	151	13.637594	1734597	0.040673	1540689	0.036126	4359528399	100.0	28871049	100.0	4235913506	99.324814	27254035	0.63906	2779465762	63.756111	18598367	64.418743	4168914912	97.753813	3928513059	92.116807	68085317	1.561759	1444906	5.004688	0	0.0	0	0.0	286345	0.991807	4359528399	28871049	107154208	1.235364	2255314	3.926175	28584704	57443040	27840657	96.431055	57443040	100.0	0	0.0	0	0.0	0	0.0	57156271	99.500777	12443799	44712472	77.837928	1200202969	3138169	140236	5862	0.000189	0.004524	0.101235	1574355	0.050788	38.717689	1037228	0.03346	649413	0.02095	486014	0.015678	384606	23476	0.000757	0.012407	316023	0.010195	264418	0.00853	0.590583	0	64.65316	57156271	0	0	57156271	56819562	57443040	8673899040	57443040
20260507-LH01106-0005-A23K3JVLT4-s77780-23ame-ilmn-1-bylane-5-D0-PCR-FREE-ILMN-NOVASEQ.sent	sent	8505478422	98.259357	149.115345	151	151	12.292412	8.495075	3271790	0.038467	6681133920	77.570541	44245920	77.570541	0	0.0	results/day/hg38/20260507-LH01106-0005-A23K3JVLT4-s77780-23ame-ilmn-1-bylane-5-D0-PCR-FREE-ILMN-NOVASEQ/align/sent/dmd/20260507-LH01106-0005-A23K3JVLT4-s77780-23ame-ilmn-1-bylane-5-D0-PCR-FREE-ILMN-NOVASEQ.sent.dmd.cram	738018901	596.433942	543	19	276.823589	2953544	0.034725	8656151104	100.0	57325504	100.0	8459093481	99.454646	43431397	0.510629	5894897740	68.10068	39371510	68.680617	8374123596	98.455644	7998166714	94.035471	4250684396	98.715291	149.630753	151	151	10.680705	1560346	0.036708	1438999	0.033853	4306004033	100.0	28516583	100.0	4233304763	99.591133	15940634	0.375013	3130402566	72.698552	20871854	73.191988	4216473847	99.195176	4082543251	96.044375	38897330	0.903328	809287	2.837952	0	0.0	0	0.0	0	0.0	4306004033	28516583	4254794026	97.80805	148.603968	151	151	13.686295	1711444	0.040224	1514545	0.035596	4350147071	100.0	28808921	100.0	4225788718	99.318291	27490763	0.646113	2764495174	63.549465	18499656	64.215026	4157649749	97.716828	3915623463	92.028508	68602640	1.577019	1458691	5.063331	0	0.0	0	0.0	280347	0.973126	4350147071	28808921	107499970	1.241891	2267978	3.956316	28528574	57325504	27786856	96.452262	57325504	100.0	0	0.0	0	0.0	0	0.0	57039592	99.501248	12793672	44245920	77.183656	1228077985	3200735	141491	6587	0.000212	0.004564	0.103254	1614545	0.052085	39.617256	1063820	0.034318	663347	0.021399	491411	0.015853	385099	24377	0.000786	0.012423	317750	0.01025	268007	0.008646	0.607423	0	65.880928	57039592	0	0	57039592	56707136	57325504	8656151104	57325504
